sample,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
144,-0.7149069817579616,0.7973975922699201,-0.39219041339712035,-0.7404706224772546,-0.8756660717302576,-0.6740832133362391,-0.13204872871169004,-0.49836189074902526,0.3519950262674787,0.7796404939689443
145,-0.7068599171934551,-0.9238528132649275,0.5202338716993287,0.3261393824803511,0.7363332788386188,-0.7630174996558243,0.3967844122181843,-0.435463573242751,-0.6292782215171937,-0.24083636818834764
146,0.6987901922695781,0.6347307521772907,0.6785826665182866,-0.5092600598893291,-0.09628059876455275,-0.6480744188196548,-0.5564292044662564,0.6860419048333017,-0.7863044383339919,0.8353159083654484
147,0.9273942353113336,-0.12353039153476697,0.19546325596865688,0.9272880458972492,0.44228078581818986,0.5786734923268417,0.48660680495046305,-0.8885014199020322,0.5666867946373886,0.3966050723547252
148,-0.3204477085102855,-0.9126337890046705,-0.29339868254678847,0.1065583063342177,-0.27842146988737015,0.16260314299357215,-0.2058081625889978,0.3902894191746815,0.872461923247164,-0.9700046294397406
149,0.2373529102219074,0.6210639043423389,-0.9517860229463582,-0.08294571403053697,0.6133549605711981,0.3681714250037036,-0.2335203591463786,-0.31722140481237204,-0.9349532439433685,0.0007656299916249942
150,0.6409706006342057,0.6497636719337754,0.42703340312420557,-0.010418029449910993,-0.5076944775457359,-0.43638539562144407,-0.6547574999361359,-0.34109098113565217,-0.9876245172273848,-0.09246768154281337
151,0.5653263858270474,-0.33856208231619855,0.7092044629601206,0.1139580714715327,0.5687071493768265,0.9917849089648276,-0.7896258332169042,-0.188875242646652,-0.6700397059814296,-0.7306821089034121
152,0.4316609272156038,-0.9905844306481544,0.18752653441339096,0.8329052448107237,-0.15767529610898445,0.37356201230337915,-0.7368841418800616,0.5070794021899951,0.5492257886501166,0.17171031583008523
153,0.8334697735296703,0.10120186388422336,0.19077376316172256,-0.9666817913303511,0.6432783387635552,-0.3117009824975143,0.3859744548492099,-0.015471712980074326,-0.6894811768275995,-0.043073909946618194
154,0.864559208327903,0.3082080156306788,-0.7748661569435427,0.07996580138522758,0.8071344490763734,-0.9478151672147399,-0.9971779375882139,0.6387874056154492,0.18578563707818763,0.5022486784243081
155,-0.35349161551407837,0.12675568766575496,-0.7020153180888957,-0.7660564577279918,0.10596090731761065,0.7016750199112078,0.08513184084880132,-0.966596819984824,-0.9932459949882209,0.5219606382416602
156,-0.2706114375361075,-0.6050934466890667,-0.4830212075921019,0.844652067457585,-0.040596877944912846,-0.7236485206993768,-0.6388201576380352,-0.8760840733131763,0.8937403978979583,-0.08710261611922498
157,-0.09989352194731294,-0.8822655037173008,-0.44837762539030246,0.6222603899453913,0.6876292804376398,-0.10308297284543366,-0.4397048064505109,0.9159253522428681,-0.3544639341606832,-0.45333667020555324
158,-0.7142125535100952,-0.017377448690334862,0.6813710362635645,0.03920709569981251,0.6443333519423908,-0.35210840250223363,0.3725360844704815,-0.648011162673753,-0.08396159372524159,-0.383510936167641
159,-0.3994544593272453,0.5186171071584686,-0.5657621324423538,0.009285793642854756,-0.27379329485826376,0.7703778811962751,-0.5412536640221637,-0.30413263503841415,0.41924105155946,-0.409166195664584
160,0.46449544709691737,0.9597773817357818,-0.2758043087879205,0.0740707540961878,-0.9579914192149237,0.602106645225172,-0.2502120660767988,0.21918167243363018,-0.5893172913136628,0.3377293632184788
161,-0.00361570286915347,0.985915289346039,0.8975236841768608,0.1408209364955919,-0.6566989671427461,-0.4243161773472055,0.08505013699605435,0.6024932830856298,0.7822292136987836,0.7578273643864457
162,0.5577698062047471,-0.08878224565541415,0.14438768549998038,-0.4866125659142262,0.1140832252225692,-0.2505963547441403,0.1047222287415357,-0.9271948619209991,-0.81461716197783,0.3128322163601862
163,-0.1433380609627406,-0.5547754155764664,0.9365223726170497,-0.9633562519866199,0.8776583642681859,0.6871749052311507,-0.9993594445437464,0.7487621469866383,0.43421775690563513,-0.5595538853293736
164,0.3711442619576035,0.8743292891605485,-0.8708910687459777,-0.4048965242740785,-0.7439832163903477,0.7402422702486315,-0.7477202986022784,-0.7955637479982085,-0.81176592167376,0.6734948951043092
165,-0.6016762710804804,0.9358782306889781,-0.9288530770152645,-0.08538617591451225,-0.7375439419055669,-0.6374708665374735,-0.6357960269326866,0.12121996090526732,-0.5622282783062746,-0.31858290521285726
166,0.7252912719875608,0.20705140402687983,-0.9870231337528794,-0.4686540660116927,0.22104388506535178,-0.3708090601106524,-0.8155719344349444,-0.7958477068093661,-0.28925483853450995,0.24009658228085606
167,-0.05860445744691223,-0.5262945045117546,-0.6939416724486716,-0.3931046352402545,0.7594183892319213,-0.8413454507977758,-0.8559438550931362,-0.8267728950759055,0.11190305250478749,-0.9478432634383627
168,-0.3877480378778424,-0.39381305477791506,-0.15419330025601385,-0.13501646691936142,0.6785658453166119,-0.3974547874260408,-0.675753579270413,0.5729878550560994,-0.5545110456582263,-0.7192440484710947
169,-0.9605764578034628,0.9157392084080165,0.33005118474848927,0.2578345803782336,-0.8202866537836069,0.6683074107250002,-0.8776694175275874,0.38939672795909464,0.6614999364294543,-0.0753832743087588
170,-0.6218007339085045,0.9503322807896835,-0.9130017807522401,-0.45761456836934444,0.2285476681666072,0.26451644070472,-0.6208245654427811,-0.46353413087162965,-0.19475641807042998,0.9555946061281384
171,0.985492380856885,-0.8006634320541155,0.7082911530310654,-0.2046472967761428,-0.49900425601191345,-0.1255475880269623,-0.892231179733511,0.4511753276769497,0.40055580819217007,-0.503951487632228
172,-0.9374660837979238,0.48716971413364973,0.9565875694773105,-0.7386315938079122,0.967272343594582,0.11028264676648125,-0.5334026019602351,0.5305327775985276,0.5344173017029292,-0.2919817143000778
173,0.14580179035998309,-0.564523544262117,0.17627135989707066,-0.6067745915253828,-0.27478580005896824,0.5835322698457222,0.5896100185640922,0.3301816489415521,0.8144327267102189,0.5540442808130575
174,0.20120819293200598,0.3381638957885498,-0.73712400044191,-0.9128357641334477,-0.5118262189739076,0.5211950601967854,0.9726098269447512,-0.5644869388971541,0.9587952177933785,0.6420288462454635
175,-0.672847565390118,0.07643707704020075,-0.4749481297841476,0.4940986106365022,-0.28978389105727564,-0.21131092586439992,0.13928130983961817,-0.4091421268992099,0.5847467322753725,0.21952051927631544
176,-0.893467033386576,0.1330837195199701,-0.12341324340574777,0.8613256805704548,0.9089601223825634,-0.8797051178658326,0.5358521751278396,0.23860712097838288,0.002534128105609046,-0.7759269657125654
177,0.7896417684176633,0.28735209616077184,0.2597829097887039,0.922997053888857,-0.7627816136501495,-0.22982815718037486,-0.9324958407266586,-0.43650999756684583,0.9968015617601664,-0.2367346829200514
178,0.6510711397434961,0.7245937534730298,0.07973318334997637,0.6621586487307898,-0.5713860682741387,-0.8470685100172726,-0.5901737902701707,-0.806550328392166,-0.8043489746383317,-0.9061408988379649
179,-0.8563825495877091,-0.7775369475103291,0.09545836473049873,-0.397435869832675,0.9834274904507687,0.25776883362072534,0.8727616102889661,0.4659867883304927,0.7964633701273947,0.8877585214537072
180,-0.221301242544637,-0.5313866860207257,-0.8386438125954851,0.9288446381423374,-0.5218972702584717,0.9628831973366052,0.4553639760840653,0.6286098778558438,-0.9289221284886771,0.8244122758831489
181,-0.8345995464089395,0.6178104078740876,-0.9303046181432604,0.8999805396507352,-0.8849232217373835,-0.6810000538508882,-0.09513814757763894,-0.6518647467495775,-0.7766984275725446,-0.27120685173674786
182,-0.8849114094824126,0.15796152516810458,0.4749476265050261,-0.0022740787868016366,0.13248933907362792,-0.5052162191872522,-0.05937833848080465,0.25070335508217245,0.8677553202006574,0.044524061280374116
183,0.9652614963872097,-0.20236795897552406,0.2104368362298874,0.4610795886675767,-0.7929050888298406,0.6661083034479429,0.6623017796169484,-0.765846011887306,0.31607836269784295,-0.17268367388979633
184,-0.6389282672251566,-0.5678804462534586,-0.7225165534159892,0.8581023990656982,0.6467218049172019,0.4749555689821743,-0.6376612529377077,0.46762147210929617,-0.4666174907292584,0.018871890839542882
185,-0.9572870861592198,0.8272416072900208,-0.30988648930293206,0.3875783253911078,-0.7625433701109123,-0.607325683078243,0.5184889133071868,0.4043037826977718,0.2148643416163123,-0.21604205146383992
186,0.2715151062224981,0.8142454404331902,0.6481867437619035,0.5802126460604811,-0.10466491872758388,-0.09905433599463209,0.800212038540959,-0.44837172603031084,0.06565391546266142,-0.5689653464721873
187,-0.10673067225780208,-0.5266331889634113,0.7595358657478728,0.8100362101043284,-0.27675446353747524,0.5814568760849514,0.5995442445834889,0.7553435159919157,0.47516288371741866,-0.5539215982738217
188,0.27543305332920287,-0.46824411061430804,-0.048545989315457394,-0.8867529332603024,-0.9624017355636478,0.8270859624084861,-0.07830056625031889,-0.013151499931724375,0.26656609184668123,-0.9371299390807597
189,0.30316974389227425,0.44645593845793674,-0.8811398686834349,0.63280167936914,0.017300204547564313,0.030332767262147398,-0.37614756542581174,-0.8866460475169513,-0.5896877604697783,-0.6091090487884991
190,0.5841558456207534,0.2462426009864569,0.8916862878182432,-0.6272681889190124,0.5737149388199902,0.3520139956441286,-0.07898215420158916,0.43519861904759627,-0.6577211656093951,0.475633538770897
191,-0.4637670723579992,0.07013638555040935,0.330473475431615,-0.551896209789779,0.9333853915256685,-0.7598302752225397,0.7964706781569715,0.9412836502701525,0.6223870613415186,-0.1005070729658124
192,0.5787271745337192,0.2630011351111543,0.9702208739835227,0.3960893430395225,-0.7536871920264201,0.09094707321274886,-0.8424138488813975,0.04833419647338122,-0.7655406455977132,-0.029004893466410664
193,0.5893661003645041,-0.9452464341619529,-0.2988157080021776,-0.8732376788500538,-0.36332547166914697,-0.24900723791939927,-0.9706608835400481,-0.3640744830304239,0.3488626034472011,-0.07227070165461513
194,-0.7550342460302666,-0.18695360802209837,-0.9614012145931361,-0.7113973345452023,-0.14290920191912293,-0.6812348422938614,0.09774700131176317,-0.7569469667329287,0.5459264389867509,0.6703217075007686
195,0.6572816486860833,0.5168715540391622,0.20457868959116055,0.7324561365555604,-0.763294876828345,-0.9082810914243771,-0.3297380489590529,0.9453146985984529,-0.06665496698484152,0.11718134832551752
196,-0.4797394391289429,0.11329034908173563,0.5275364051184037,0.13371674735030536,-0.9162640735771759,-0.2858261387795207,-0.20687142419889115,-0.7636350798113176,-0.9258584323827086,0.4071015202215513
197,-0.9729867537627905,-0.4260743918313976,0.22259936639970856,0.5783749081559344,-0.4637923091437508,-0.8512120583780896,0.8422549437128455,0.3417752008897328,0.5248163781813753,0.3483173508048665
198,0.40348501497862155,-0.8560803356653304,-0.7432924359154869,0.7765458830380212,-0.4042547824164109,0.23078083761287016,0.42109660897901713,0.03684704103601244,-0.8776729653824558,0.15195353290932445
199,-0.06037149336311676,-0.41003982837609354,-0.10277627220159391,0.1458317173189987,-0.9238225649849161,-0.23231625630455222,-0.5922305244008756,0.003970642679524294,-0.6470460373711016,-0.13783050007961073
